model,sensor,site_id,band,sd_train,p09,truth,model_value,model_move,truth_move,persistence_move,last3_mean_move,own_mean_move,linear9_move,linear4_move,holt_damped_move,nearest_rule,nearest_dist,direction_ok,direction_ok_persistence,direction_ok_last3_mean,direction_ok_own_mean,direction_ok_linear9,direction_ok_linear4,direction_ok_holt_damped
gpt-oss-120b (default effort),sentinel1,treatment_0022,VV,0.4953453019812455,-9.814887103818466,-10.169851529874029,-10.04,-0.45445650797765463,-0.7165999649856427,0.0,-0.4522639665763749,-1.1677167239057749,-0.33169333978470816,0.2494907446268119,0.06009531286942207,last3_mean,0.002192541401279724,1,0,1,1,1,0,0
ensemble,sentinel1,treatment_0022,VV,0.4953453019812455,-9.814887103818466,-10.169851529874029,-9.8,0.03005399215238435,-0.7165999649856427,0.0,-0.4522639665763749,-1.1677167239057749,-0.33169333978470816,0.2494907446268119,0.06009531286942207,holt_damped,0.030041320717037717,0,0,1,1,1,0,0
Kimi-K3-thinking-low,sentinel1,treatment_0022,VH,0.7715002397749982,-15.412731126668044,-15.95688683934544,-15.5,-0.11311580843760626,-0.7053215081774891,0.0,-0.42746459771588996,-0.6547127410351656,-0.3108149241977153,-0.22505798948358496,-0.49138734708751824,linear4,0.11194218104597871,1,0,1,1,1,1,1
gpt-oss-120b,sentinel1,treatment_0022,VH,0.7715002397749982,-15.412731126668044,-15.95688683934544,-15.3,0.14611936698933553,-0.7053215081774891,0.0,-0.42746459771588996,-0.6547127410351656,-0.3108149241977153,-0.22505798948358496,-0.49138734708751824,persistence,0.14611936698933553,0,0,1,1,1,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0022,VH,0.7715002397749982,-15.412731126668044,-15.95688683934544,-15.74,-0.42419801894993775,-0.7053215081774891,0.0,-0.42746459771588996,-0.6547127410351656,-0.3108149241977153,-0.22505798948358496,-0.49138734708751824,last3_mean,0.0032665787659522105,1,0,1,1,1,1,1
ensemble,sentinel1,treatment_0022,VH,0.7715002397749982,-15.412731126668044,-15.95688683934544,-15.4,0.01650177927586463,-0.7053215081774891,0.0,-0.42746459771588996,-0.6547127410351656,-0.3108149241977153,-0.22505798948358496,-0.49138734708751824,persistence,0.01650177927586463,0,0,1,1,1,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0022,VV-VH,0.37986119303634513,5.575911414946379,5.787035301872567,5.6,0.06341417732375666,0.5557921967195735,0.0,0.3245499283722229,-0.13541759574773507,0.2211699054336883,0.7994788585457487,0.2526130598042923,persistence,0.06341417732375666,1,0,1,0,1,1,1
gpt-oss-120b,sentinel1,treatment_0022,VV-VH,0.37986119303634513,5.575911414946379,5.787035301872567,5.4,-0.4630939358144635,0.5557921967195735,0.0,0.3245499283722229,-0.13541759574773507,0.2211699054336883,0.7994788585457487,0.2526130598042923,own_mean,0.3276763400667284,0,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0022,VV-VH,0.37986119303634513,5.575911414946379,5.787035301872567,5.7,0.3266682338928691,0.5557921967195735,0.0,0.3245499283722229,-0.13541759574773507,0.2211699054336883,0.7994788585457487,0.2526130598042923,last3_mean,0.00211830552064618,1,0,1,0,1,1,1
ensemble,sentinel1,treatment_0022,VV-VH,0.37986119303634513,5.575911414946379,5.787035301872567,5.5,-0.19983987924535343,0.5557921967195735,0.0,0.3245499283722229,-0.13541759574773507,0.2211699054336883,0.7994788585457487,0.2526130598042923,own_mean,0.06442228349761836,0,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0023,VV,0.2453673124182921,-9.332830295147469,-9.77232336569108,-9.34,-0.029220293371060743,-1.791163893071384,0.0,-0.05401283735394002,-1.1332578375301006,0.345625644245377,0.19754998797256793,0.1149959981861048,last3_mean,0.024792543982879275,1,0,1,1,0,0,0
gpt-oss-120b,sentinel1,treatment_0023,VV,0.2453673124182921,-9.332830295147469,-9.77232336569108,-9.25,0.3375767307026739,-1.791163893071384,0.0,-0.05401283735394002,-1.1332578375301006,0.345625644245377,0.19754998797256793,0.1149959981861048,linear9,0.008048913542703096,0,0,1,1,0,0,0
gpt-oss-120b (default effort),sentinel1,treatment_0023,VV,0.2453673124182921,-9.332830295147469,-9.77232336569108,-9.25,0.3375767307026739,-1.791163893071384,0.0,-0.05401283735394002,-1.1332578375301006,0.345625644245377,0.19754998797256793,0.1149959981861048,linear9,0.008048913542703096,0,0,1,1,0,0,0
ensemble,sentinel1,treatment_0023,VV,0.2453673124182921,-9.332830295147469,-9.77232336569108,-9.295,0.15417821866580658,-1.791163893071384,0.0,-0.05401283735394002,-1.1332578375301006,0.345625644245377,0.19754998797256793,0.1149959981861048,holt_damped,0.03918222047970178,0,0,1,1,0,0,0
Kimi-K3-thinking-low,sentinel1,treatment_0023,VH,0.4309997957677491,-16.02279058263274,-16.179654967561678,-16.05,-0.06313092867895956,-0.3639546618566522,0.0,-0.05561191892810962,1.1058938411003145,-0.0989124947912388,-0.9475144169833557,-0.057587430150165715,holt_damped,0.005543498528793843,1,0,1,0,1,1,1
gpt-oss-120b,sentinel1,treatment_0023,VH,0.4309997957677491,-16.02279058263274,-16.179654967561678,-16.05,-0.06313092867895956,-0.3639546618566522,0.0,-0.05561191892810962,1.1058938411003145,-0.0989124947912388,-0.9475144169833557,-0.057587430150165715,holt_damped,0.005543498528793843,1,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0023,VH,0.4309997957677491,-16.02279058263274,-16.179654967561678,-16.07,-0.10953466296466415,-0.3639546618566522,0.0,-0.05561191892810962,1.1058938411003145,-0.0989124947912388,-0.9475144169833557,-0.057587430150165715,linear9,0.010622168173425345,1,0,1,0,1,1,1
ensemble,sentinel1,treatment_0023,VH,0.4309997957677491,-16.02279058263274,-16.179654967561678,-16.05,-0.06313092867895956,-0.3639546618566522,0.0,-0.05561191892810962,1.1058938411003145,-0.0989124947912388,-0.9475144169833557,-0.057587430150165715,holt_damped,0.005543498528793843,1,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0023,VV-VH,0.5999774833688332,6.688696718662349,6.413295259237079,6.7,0.01883950923321927,-0.4590196583360263,0.0,0.017503211638997054,-1.2651525134603818,0.21876884554676326,0.7514650324766222,-0.009945719487511719,last3_mean,0.0013362975942222168,0,0,0,1,0,0,1
gpt-oss-120b,sentinel1,treatment_0023,VV-VH,0.5999774833688332,6.688696718662349,6.413295259237079,6.8,0.18551243075438434,-0.4590196583360263,0.0,0.017503211638997054,-1.2651525134603818,0.21876884554676326,0.7514650324766222,-0.009945719487511719,linear9,0.033256414792378924,0,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel1,treatment_0023,VV-VH,0.5999774833688332,6.688696718662349,6.413295259237079,6.82,0.21884701505861823,-0.4590196583360263,0.0,0.017503211638997054,-1.2651525134603818,0.21876884554676326,0.7514650324766222,-0.009945719487511719,linear9,7.816951185496412e-05,0,0,0,1,0,0,1
ensemble,sentinel1,treatment_0023,VV-VH,0.5999774833688332,6.688696718662349,6.413295259237079,6.75,0.1021759699938018,-0.4590196583360263,0.0,0.017503211638997054,-1.2651525134603818,0.21876884554676326,0.7514650324766222,-0.009945719487511719,last3_mean,0.08467275835480474,0,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel1,treatment_0024,VV,0.49082699141741687,-8.386425935962647,-8.78744223559327,-8.4,-0.02765549628424881,-0.8170216932702956,0.0,-0.06321392519380772,-0.4550371022783916,0.08379377994730579,-0.42996174476919397,-0.3896225345450742,persistence,0.02765549628424881,1,0,1,1,0,1,1
gpt-oss-120b,sentinel1,treatment_0024,VV,0.49082699141741687,-8.386425935962647,-8.78744223559327,-8.4,-0.02765549628424881,-0.8170216932702956,0.0,-0.06321392519380772,-0.4550371022783916,0.08379377994730579,-0.42996174476919397,-0.3896225345450742,persistence,0.02765549628424881,1,0,1,1,0,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0024,VV,0.49082699141741687,-8.386425935962647,-8.78744223559327,-8.45,-0.12952438465896565,-0.8170216932702956,0.0,-0.06321392519380772,-0.4550371022783916,0.08379377994730579,-0.42996174476919397,-0.3896225345450742,last3_mean,0.06631045946515793,1,0,1,1,0,1,1
ensemble,sentinel1,treatment_0024,VV,0.49082699141741687,-8.386425935962647,-8.78744223559327,-8.4,-0.02765549628424881,-0.8170216932702956,0.0,-0.06321392519380772,-0.4550371022783916,0.08379377994730579,-0.42996174476919397,-0.3896225345450742,persistence,0.02765549628424881,1,0,1,1,0,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0024,VH,0.8878513969629737,-14.899032482457224,-15.486184702703923,-14.85,0.05522600136120484,-0.6613181240184329,0.0,0.040370251469823315,0.5874869528359096,0.11840781190308108,-0.9283846879052161,-0.13545135151999665,last3_mean,0.014855749891381526,0,0,0,0,0,1,1
gpt-oss-120b,sentinel1,treatment_0024,VH,0.8878513969629737,-14.899032482457224,-15.486184702703923,-14.8,0.1115417318663674,-0.6613181240184329,0.0,0.040370251469823315,0.5874869528359096,0.11840781190308108,-0.9283846879052161,-0.13545135151999665,linear9,0.006866080036713684,0,0,0,0,0,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0024,VH,0.8878513969629737,-14.899032482457224,-15.486184702703923,-14.95,-0.05740545964912229,-0.6613181240184329,0.0,0.040370251469823315,0.5874869528359096,0.11840781190308108,-0.9283846879052161,-0.13545135151999665,persistence,0.05740545964912229,1,0,0,0,0,1,1
ensemble,sentinel1,treatment_0024,VH,0.8878513969629737,-14.899032482457224,-15.486184702703923,-14.825,0.08338386661378712,-0.6613181240184329,0.0,0.040370251469823315,0.5874869528359096,0.11840781190308108,-0.9283846879052161,-0.13545135151999665,linear9,0.035023945289293965,0,0,0,0,0,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0024,VV-VH,0.625535287728229,6.515069723643367,6.698742460528491,6.45,-0.10402246670956335,0.29362490092632926,0.0,-0.11821040188040528,-1.1968814850703613,-0.11103622906260344,0.9785144962802377,0.01194317957183188,linear9,0.00701376235304009,0,0,0,0,0,1,1
gpt-oss-120b,sentinel1,treatment_0024,VV-VH,0.625535287728229,6.515069723643367,6.698742460528491,6.4,-0.18395400851208257,0.29362490092632926,0.0,-0.11821040188040528,-1.1968814850703613,-0.11103622906260344,0.9785144962802377,0.01194317957183188,last3_mean,0.06574360663167729,0,0,0,0,0,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0024,VV-VH,0.625535287728229,6.515069723643367,6.698742460528491,6.5,-0.024090924907044127,0.29362490092632926,0.0,-0.11821040188040528,-1.1968814850703613,-0.11103622906260344,0.9785144962802377,0.01194317957183188,persistence,0.024090924907044127,0,0,0,0,0,1,1
ensemble,sentinel1,treatment_0024,VV-VH,0.625535287728229,6.515069723643367,6.698742460528491,6.425000000000001,-0.14398823761082225,0.29362490092632926,0.0,-0.11821040188040528,-1.1968814850703613,-0.11103622906260344,0.9785144962802377,0.01194317957183188,last3_mean,0.025777835730416962,0,0,0,0,0,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0025,VV,0.44218723820677186,-8.071510265340088,-8.564240097911052,-8.19,-0.2679628094660314,-1.114301341144897,0.0,-0.299837946509449,-0.8353255554839715,-0.26344661431724636,-0.1056739806349561,-0.3948088966834687,linear9,0.0045161951487850405,1,0,1,1,1,1,1
gpt-oss-120b,sentinel1,treatment_0025,VV,0.44218723820677186,-8.071510265340088,-8.564240097911052,-8.12,-0.10965882881775348,-1.114301341144897,0.0,-0.299837946509449,-0.8353255554839715,-0.26344661431724636,-0.1056739806349561,-0.3948088966834687,linear4,0.003984848182797374,1,0,1,1,1,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0025,VV,0.44218723820677186,-8.071510265340088,-8.564240097911052,-8.2,-0.2905776638443563,-1.114301341144897,0.0,-0.299837946509449,-0.8353255554839715,-0.26344661431724636,-0.1056739806349561,-0.3948088966834687,last3_mean,0.009260282665092712,1,0,1,1,1,1,1
ensemble,sentinel1,treatment_0025,VV,0.44218723820677186,-8.071510265340088,-8.564240097911052,-8.155,-0.18881081914189246,-1.114301341144897,0.0,-0.299837946509449,-0.8353255554839715,-0.26344661431724636,-0.1056739806349561,-0.3948088966834687,linear9,0.0746357951753539,1,0,1,1,1,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0025,VH,0.8392869231290964,-14.65869766457246,-15.134334977074424,-14.76,-0.12070048112969159,-0.5667159816200349,0.0,-0.06737399014523829,0.5384650112666054,-0.12230274473322779,-0.811683910185793,-0.04170566086108367,linear9,0.0016022636035361998,1,0,1,0,1,1,1
gpt-oss-120b,sentinel1,treatment_0025,VH,0.8392869231290964,-14.65869766457246,-15.134334977074424,-14.8,-0.1683599869526463,-0.5667159816200349,0.0,-0.06737399014523829,0.5384650112666054,-0.12230274473322779,-0.811683910185793,-0.04170566086108367,linear9,0.04605724221941852,1,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0025,VH,0.8392869231290964,-14.65869766457246,-15.134334977074424,-14.72,-0.07304097530673898,-0.5667159816200349,0.0,-0.06737399014523829,0.5384650112666054,-0.12230274473322779,-0.811683910185793,-0.04170566086108367,last3_mean,0.005666985161500687,1,0,1,0,1,1,1
ensemble,sentinel1,treatment_0025,VH,0.8392869231290964,-14.65869766457246,-15.134334977074424,-14.780000000000001,-0.14453023404117002,-0.5667159816200349,0.0,-0.06737399014523829,0.5384650112666054,-0.12230274473322779,-0.811683910185793,-0.04170566086108367,linear9,0.02222748930794223,1,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0025,VV-VH,0.6636923146505519,6.563578380538095,6.570094878669128,6.57,0.009675597140651622,0.009818552945673189,0.0,-0.08515320345983933,-1.1971320103198804,-0.004866552974727307,0.9560273622737069,-0.38429885290054994,persistence,0.009675597140651622,1,0,0,0,0,1,0
gpt-oss-120b,sentinel1,treatment_0025,VV-VH,0.6636923146505519,6.563578380538095,6.570094878669128,6.6,0.054877265651450936,0.009818552945673189,0.0,-0.08515320345983933,-1.1971320103198804,-0.004866552974727307,0.9560273622737069,-0.38429885290054994,persistence,0.054877265651450936,1,0,0,0,0,1,0
gpt-oss-120b (default effort),sentinel1,treatment_0025,VV-VH,0.6636923146505519,6.563578380538095,6.570094878669128,6.51,-0.08072773988094968,0.009818552945673189,0.0,-0.08515320345983933,-1.1971320103198804,-0.004866552974727307,0.9560273622737069,-0.38429885290054994,last3_mean,0.004425463578889649,0,0,0,0,0,1,0
ensemble,sentinel1,treatment_0025,VV-VH,0.6636923146505519,6.563578380538095,6.570094878669128,6.585,0.032276431396051276,0.009818552945673189,0.0,-0.08515320345983933,-1.1971320103198804,-0.004866552974727307,0.9560273622737069,-0.38429885290054994,persistence,0.032276431396051276,1,0,0,0,0,1,0
Kimi-K3-thinking-low,sentinel1,treatment_0027,VV,0.36945831529031525,-9.27224090261902,-9.637850831718248,-9.35,-0.21046785026310222,-0.9895837066542609,0.0,-0.20974065924508387,-0.4895618332692281,0.05969338008834292,-0.5445752164637344,-0.2948333800939559,last3_mean,0.0007271910180183527,1,0,1,1,0,1,1
gpt-oss-120b,sentinel1,treatment_0027,VV,0.36945831529031525,-9.27224090261902,-9.637850831718248,-9.35,-0.21046785026310222,-0.9895837066542609,0.0,-0.20974065924508387,-0.4895618332692281,0.05969338008834292,-0.5445752164637344,-0.2948333800939559,last3_mean,0.0007271910180183527,1,0,1,1,0,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0027,VV,0.36945831529031525,-9.27224090261902,-9.637850831718248,-9.3,-0.07513458550572459,-0.9895837066542609,0.0,-0.20974065924508387,-0.4895618332692281,0.05969338008834292,-0.5445752164637344,-0.2948333800939559,persistence,0.07513458550572459,1,0,1,1,0,1,1
ensemble,sentinel1,treatment_0027,VV,0.36945831529031525,-9.27224090261902,-9.637850831718248,-9.35,-0.21046785026310222,-0.9895837066542609,0.0,-0.20974065924508387,-0.4895618332692281,0.05969338008834292,-0.5445752164637344,-0.2948333800939559,last3_mean,0.0007271910180183527,1,0,1,1,0,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0027,VH,0.7753264772053389,-15.601691100798616,-16.000627466936038,-15.76,-0.20418353281575943,-0.5145398459438483,0.0,-0.1990613390664457,0.2037684133423582,-0.04559434329989231,-0.9415675307776336,-0.004945420500851244,last3_mean,0.005122193749313719,1,0,1,0,1,1,1
gpt-oss-120b,sentinel1,treatment_0027,VH,0.7753264772053389,-15.601691100798616,-16.000627466936038,-15.76,-0.20418353281575943,-0.5145398459438483,0.0,-0.1990613390664457,0.2037684133423582,-0.04559434329989231,-0.9415675307776336,-0.004945420500851244,last3_mean,0.005122193749313719,1,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0027,VH,0.7753264772053389,-15.601691100798616,-16.000627466936038,-15.8,-0.2557747026983884,-0.5145398459438483,0.0,-0.1990613390664457,0.2037684133423582,-0.04559434329989231,-0.9415675307776336,-0.004945420500851244,last3_mean,0.05671336363194271,1,0,1,0,1,1,1
ensemble,sentinel1,treatment_0027,VH,0.7753264772053389,-15.601691100798616,-16.000627466936038,-15.76,-0.20418353281575943,-0.5145398459438483,0.0,-0.1990613390664457,0.2037684133423582,-0.04559434329989231,-0.9415675307776336,-0.004945420500851244,last3_mean,0.005122193749313719,1,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel1,treatment_0027,VV-VH,0.5000284530123895,6.346691363670335,6.362776630910024,6.41,0.12661006778367653,0.032168703886318324,0.0,0.12475193945164227,-0.7114899033519881,0.08696022750200212,1.0653936750774913,0.13909430503417466,last3_mean,0.0018581283320342618,1,0,1,0,1,1,1
gpt-oss-120b,sentinel1,treatment_0027,VV-VH,0.5000284530123895,6.346691363670335,6.362776630910024,6.41,0.12661006778367653,0.032168703886318324,0.0,0.12475193945164227,-0.7114899033519881,0.08696022750200212,1.0653936750774913,0.13909430503417466,last3_mean,0.0018581283320342618,1,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel1,treatment_0027,VV-VH,0.5000284530123895,6.346691363670335,6.362776630910024,6.5,0.3065998252820761,0.032168703886318324,0.0,0.12475193945164227,-0.7114899033519881,0.08696022750200212,1.0653936750774913,0.13909430503417466,holt_damped,0.1675055202479014,1,0,1,0,1,1,1
ensemble,sentinel1,treatment_0027,VV-VH,0.5000284530123895,6.346691363670335,6.362776630910024,6.41,0.12661006778367653,0.032168703886318324,0.0,0.12475193945164227,-0.7114899033519881,0.08696022750200212,1.0653936750774913,0.13909430503417466,last3_mean,0.0018581283320342618,1,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0001,B2,0.021191567229630785,0.042360773506902,0.0502749028377518,0.041,-0.0642129717050523,0.373456537928162,0.0,-0.03131504921718769,0.0748579048386144,0.015365906845526297,0.14844128125808104,0.04563698794195557,last3_mean,0.03289792248786461,0,0,0,1,1,1,1
gpt-oss-120b,sentinel2,treatment_0001,B2,0.021191567229630785,0.042360773506902,0.0502749028377518,0.041,-0.0642129717050523,0.373456537928162,0.0,-0.03131504921718769,0.0748579048386144,0.015365906845526297,0.14844128125808104,0.04563698794195557,last3_mean,0.03289792248786461,0,0,0,1,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0001,B2,0.021191567229630785,0.042360773506902,0.0502749028377518,0.042,-0.017024390078971992,0.373456537928162,0.0,-0.03131504921718769,0.0748579048386144,0.015365906845526297,0.14844128125808104,0.04563698794195557,last3_mean,0.014290659138215697,0,0,0,1,1,1,1
ensemble,sentinel2,treatment_0001,B2,0.021191567229630785,0.042360773506902,0.0502749028377518,0.041,-0.0642129717050523,0.373456537928162,0.0,-0.03131504921718769,0.0748579048386144,0.015365906845526297,0.14844128125808104,0.04563698794195557,last3_mean,0.03289792248786461,0,0,0,1,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0001,B3,0.019862401649974496,0.0649434762219245,0.0691823536901258,0.063,-0.09784699031735679,0.2134121312669529,0.0,0.2398142858543131,0.04853876545561806,0.4311250577846878,0.23525800773775285,0.39399254284660024,persistence,0.09784699031735679,0,0,1,1,1,1,1
