variant,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
cv,sentinel1,treatment_0003,P01-08,0.1,7410.611678693679,False
cv,sentinel1,treatment_0003,P01-08,0.12589254117941676,7410.611639746102,False
cv,sentinel1,treatment_0003,P01-08,0.15848931924611143,7410.611590718778,False
cv,sentinel1,treatment_0003,P01-08,0.19952623149688808,7410.611529004601,False
cv,sentinel1,treatment_0003,P01-08,0.25118864315095824,7410.611451323042,False
cv,sentinel1,treatment_0003,P01-08,0.31622776601683794,7410.611353546757,False
cv,sentinel1,treatment_0003,P01-08,0.3981071705534973,7410.611230483816,False
cv,sentinel1,treatment_0003,P01-08,0.5011872336272725,7410.611075604473,False
cv,sentinel1,treatment_0003,P01-08,0.6309573444801936,7410.610880698559,False
cv,sentinel1,treatment_0003,P01-08,0.7943282347242822,7410.610635446395,False
cv,sentinel1,treatment_0003,P01-08,1.0,7410.610326882127,False
cv,sentinel1,treatment_0003,P01-08,1.2589254117941688,7410.609938723673,False
cv,sentinel1,treatment_0003,P01-08,1.584893192461114,7410.609450537988,False
cv,sentinel1,treatment_0003,P01-08,1.9952623149688788,7410.608836704181,False
cv,sentinel1,treatment_0003,P01-08,2.5118864315095824,7410.608065130266,False
cv,sentinel1,treatment_0003,P01-08,3.1622776601683795,7410.607095672648,False
cv,sentinel1,treatment_0003,P01-08,3.9810717055349776,7410.605878201734,False
cv,sentinel1,treatment_0003,P01-08,5.011872336272725,7410.604350254255,False
cv,sentinel1,treatment_0003,P01-08,6.309573444801943,7410.602434216039,False
cv,sentinel1,treatment_0003,P01-08,7.943282347242821,7410.600033993836,False
cv,sentinel1,treatment_0003,P01-08,10.0,7410.59703117,False
cv,sentinel1,treatment_0003,P01-08,12.589254117941687,7410.59328070458,False
cv,sentinel1,treatment_0003,P01-08,15.848931924611142,7410.588606378862,False
cv,sentinel1,treatment_0003,P01-08,19.95262314968883,7410.582796400528,False
cv,sentinel1,treatment_0003,P01-08,25.11886431509582,7410.57559997188,False
cv,sentinel1,treatment_0003,P01-08,31.622776601683793,7410.566726250062,False
cv,sentinel1,treatment_0003,P01-08,39.81071705534978,7410.555848139988,False
cv,sentinel1,treatment_0003,P01-08,50.11872336272725,7410.542614963833,False
cv,sentinel1,treatment_0003,P01-08,63.09573444801943,7410.52668054712,False
cv,sentinel1,treatment_0003,P01-08,79.43282347242821,7410.507757078255,False
cv,sentinel1,treatment_0003,P01-08,100.0,7410.485710813077,False
cv,sentinel1,treatment_0003,P01-08,125.89254117941688,7410.460724035921,False
cv,sentinel1,treatment_0003,P01-08,158.48931924611142,7410.433559459452,False
cv,sentinel1,treatment_0003,P01-08,199.5262314968883,7410.40597910611,False
cv,sentinel1,treatment_0003,P01-08,251.18864315095823,7410.38138964993,False
cv,sentinel1,treatment_0003,P01-08,316.22776601683796,7410.36580847128,True
cv,sentinel1,treatment_0003,P01-08,398.1071705534977,7410.369263982781,False
cv,sentinel1,treatment_0003,P01-08,501.18723362727246,7410.407748426022,False
cv,sentinel1,treatment_0003,P01-08,630.9573444801943,7410.505809737403,False
cv,sentinel1,treatment_0003,P01-08,794.3282347242822,7410.6997672250245,False
cv,sentinel1,treatment_0003,P01-08,1000.0,7411.041319764538,False
cv,sentinel1,treatment_0003,P01-08,1258.9254117941687,7411.600946382018,False
cv,sentinel1,treatment_0003,P01-08,1584.893192461114,7412.469981359968,False
cv,sentinel1,treatment_0003,P01-08,1995.262314968883,7413.759687683568,False
cv,sentinel1,treatment_0003,P01-08,2511.886431509582,7415.59533001805,False
cv,sentinel1,treatment_0003,P01-08,3162.2776601683795,7418.103602559521,False
cv,sentinel1,treatment_0003,P01-08,3981.0717055349774,7421.393231821414,False
cv,sentinel1,treatment_0003,P01-08,5011.872336272725,7425.531192030153,False
cv,sentinel1,treatment_0003,P01-08,6309.573444801943,7430.519972662711,False
cv,sentinel1,treatment_0003,P01-08,7943.282347242822,7436.283135121489,False
cv,sentinel1,treatment_0003,P01-08,10000.0,7442.6653694303495,False
cv,sentinel1,treatment_0003,P01-09,0.0001,8337.773913430206,False
cv,sentinel1,treatment_0003,P01-09,0.00012589254117941674,8337.773913398816,False
cv,sentinel1,treatment_0003,P01-09,0.00015848931924611142,8337.773913359297,False
cv,sentinel1,treatment_0003,P01-09,0.00019952623149688788,8337.773913309546,False
cv,sentinel1,treatment_0003,P01-09,0.00025118864315095795,8337.773913246912,False
cv,sentinel1,treatment_0003,P01-09,0.00031622776601683794,8337.77391316806,False
cv,sentinel1,treatment_0003,P01-09,0.00039810717055349735,8337.773913068791,False
cv,sentinel1,treatment_0003,P01-09,0.0005011872336272725,8337.773912943821,False
cv,sentinel1,treatment_0003,P01-09,0.000630957344480193,8337.773912786493,False
cv,sentinel1,treatment_0003,P01-09,0.0007943282347242813,8337.773912588429,False
cv,sentinel1,treatment_0003,P01-09,0.001,8337.77391233908,False
cv,sentinel1,treatment_0003,P01-09,0.0012589254117941675,8337.773912025166,False
cv,sentinel1,treatment_0003,P01-09,0.001584893192461114,8337.773911629976,False
cv,sentinel1,treatment_0003,P01-09,0.001995262314968879,8337.77391113246,False
cv,sentinel1,treatment_0003,P01-09,0.002511886431509582,8337.773910506126,False
cv,sentinel1,treatment_0003,P01-09,0.0031622776601683794,8337.773909717622,False
cv,sentinel1,treatment_0003,P01-09,0.003981071705534973,8337.773908724952,False
cv,sentinel1,treatment_0003,P01-09,0.005011872336272725,8337.77390747526,False
cv,sentinel1,treatment_0003,P01-09,0.00630957344480193,8337.773905901999,False
cv,sentinel1,treatment_0003,P01-09,0.00794328234724282,8337.77390392139,False
cv,sentinel1,treatment_0003,P01-09,0.01,8337.773901427965,False
cv,sentinel1,treatment_0003,P01-09,0.012589254117941675,8337.773898288955,False
cv,sentinel1,treatment_0003,P01-09,0.01584893192461114,8337.77389433721,False
cv,sentinel1,treatment_0003,P01-09,0.01995262314968881,8337.773889362323,False
cv,sentinel1,treatment_0003,P01-09,0.025118864315095822,8337.773883099406,False
cv,sentinel1,treatment_0003,P01-09,0.03162277660168379,8337.773875215013,False
cv,sentinel1,treatment_0003,P01-09,0.039810717055349734,8337.77386528939,False
cv,sentinel1,treatment_0003,P01-09,0.05011872336272725,8337.773852794156,False
cv,sentinel1,treatment_0003,P01-09,0.06309573444801936,8337.773837064196,False
cv,sentinel1,treatment_0003,P01-09,0.07943282347242822,8337.77381726231,False
cv,sentinel1,treatment_0003,P01-09,0.1,8337.773792334741,False
cv,sentinel1,treatment_0003,P01-09,0.12589254117941676,8337.773760955208,False
cv,sentinel1,treatment_0003,P01-09,0.15848931924611143,8337.773721454549,False
cv,sentinel1,treatment_0003,P01-09,0.19952623149688808,8337.773671732233,False
cv,sentinel1,treatment_0003,P01-09,0.25118864315095824,8337.773609145175,False
cv,sentinel1,treatment_0003,P01-09,0.31622776601683794,8337.773530367986,False
cv,sentinel1,treatment_0003,P01-09,0.3981071705534973,8337.773431217556,False
cv,sentinel1,treatment_0003,P01-09,0.5011872336272725,8337.773306432866,False
cv,sentinel1,treatment_0003,P01-09,0.6309573444801936,8337.773149398961,False
cv,sentinel1,treatment_0003,P01-09,0.7943282347242822,8337.772951801197,False
cv,sentinel1,treatment_0003,P01-09,1.0,8337.772703192812,False
cv,sentinel1,treatment_0003,P01-09,1.2589254117941688,8337.772390454998,False
cv,sentinel1,treatment_0003,P01-09,1.584893192461114,8337.771997124255,False
cv,sentinel1,treatment_0003,P01-09,1.9952623149688788,8337.771502556796,False
cv,sentinel1,treatment_0003,P01-09,2.5118864315095824,8337.77088089437,False
cv,sentinel1,treatment_0003,P01-09,3.1622776601683795,8337.770099790425,False
cv,sentinel1,treatment_0003,P01-09,3.9810717055349776,8337.769118850949,False
cv,sentinel1,treatment_0003,P01-09,5.011872336272725,8337.767887741942,False
cv,sentinel1,treatment_0003,P01-09,6.309573444801943,8337.766343918189,False
cv,sentinel1,treatment_0003,P01-09,7.943282347242821,8337.764409939635,False
cv,sentinel1,treatment_0003,P01-09,10.0,8337.761990370385,False
cv,sentinel1,treatment_0003,P01-09,12.589254117941687,8337.758968312151,False
cv,sentinel1,treatment_0003,P01-09,15.848931924611142,8337.755201728973,False
cv,sentinel1,treatment_0003,P01-09,19.95262314968883,8337.750519903024,False
cv,sentinel1,treatment_0003,P01-09,25.11886431509582,8337.744720671211,False
cv,sentinel1,treatment_0003,P01-09,31.622776601683793,8337.737569603101,False
cv,sentinel1,treatment_0003,P01-09,39.81071705534978,8337.728803107777,False
cv,sentinel1,treatment_0003,P01-09,50.11872336272725,8337.71813877329,False
cv,sentinel1,treatment_0003,P01-09,63.09573444801943,8337.70529830359,False
cv,sentinel1,treatment_0003,P01-09,79.43282347242821,8337.69005159341,False
cv,sentinel1,treatment_0003,P01-09,100.0,8337.672295284136,False
cv,sentinel1,treatment_0003,P01-09,125.89254117941688,8337.652186247897,False
cv,sentinel1,treatment_0003,P01-09,158.48931924611142,8337.630360664149,False
cv,sentinel1,treatment_0003,P01-09,199.5262314968883,8337.608283500502,False
cv,sentinel1,treatment_0003,P01-09,251.18864315095823,8337.588791761704,False
cv,sentinel1,treatment_0003,P01-09,316.22776601683796,8337.576917201783,True
cv,sentinel1,treatment_0003,P01-09,398.1071705534977,8337.58109715101,False
cv,sentinel1,treatment_0003,P01-09,501.18723362727246,8337.614897633124,False
cv,sentinel1,treatment_0003,P01-09,630.9573444801943,8337.69936470338,False
cv,sentinel1,treatment_0003,P01-09,794.3282347242822,8337.86605970848,False
cv,sentinel1,treatment_0003,P01-09,1000.0,8338.160680680063,False
cv,sentinel1,treatment_0003,P01-09,1258.9254117941687,8338.646878114423,False
cv,sentinel1,treatment_0003,P01-09,1584.893192461114,8339.409410614298,False
cv,sentinel1,treatment_0003,P01-09,1995.262314968883,8340.555195904299,False
cv,sentinel1,treatment_0003,P01-09,2511.886431509582,8342.210279056619,False
cv,sentinel1,treatment_0003,P01-09,3162.2776601683795,8344.510637640176,False
cv,sentinel1,treatment_0003,P01-09,3981.0717055349774,8347.585574721172,False
cv,sentinel1,treatment_0003,P01-09,5011.872336272725,8351.534562238536,False
cv,sentinel1,treatment_0003,P01-09,6309.573444801943,8356.401514957537,False
cv,sentinel1,treatment_0003,P01-09,7943.282347242822,8362.153370735874,False
cv,sentinel1,treatment_0003,P01-09,10000.0,8368.67066585502,False
cv,sentinel1,treatment_0004,P01-08,0.0001,7727.736865761838,False
cv,sentinel1,treatment_0004,P01-08,0.00012589254117941674,7727.736865715786,False
cv,sentinel1,treatment_0004,P01-08,0.00015848931924611142,7727.73686565781,False
cv,sentinel1,treatment_0004,P01-08,0.00019952623149688788,7727.736865584823,False
cv,sentinel1,treatment_0004,P01-08,0.00025118864315095795,7727.736865492938,False
cv,sentinel1,treatment_0004,P01-08,0.00031622776601683794,7727.736865377262,False
cv,sentinel1,treatment_0004,P01-08,0.00039810717055349735,7727.7368652316345,False
cv,sentinel1,treatment_0004,P01-08,0.0005011872336272725,7727.736865048299,False
cv,sentinel1,treatment_0004,P01-08,0.000630957344480193,7727.736864817492,False
cv,sentinel1,treatment_0004,P01-08,0.0007943282347242813,7727.736864526926,False
cv,sentinel1,treatment_0004,P01-08,0.001,7727.736864161125,False
cv,sentinel1,treatment_0004,P01-08,0.0012589254117941675,7727.736863700608,False
cv,sentinel1,treatment_0004,P01-08,0.001584893192461114,7727.736863120854,False
cv,sentinel1,treatment_0004,P01-08,0.001995262314968879,7727.736862390984,False
cv,sentinel1,treatment_0004,P01-08,0.002511886431509582,7727.736861472136,False
cv,sentinel1,treatment_0004,P01-08,0.0031622776601683794,7727.736860315374,False
cv,sentinel1,treatment_0004,P01-08,0.003981071705534973,7727.7368588591,False
cv,sentinel1,treatment_0004,P01-08,0.005011872336272725,7727.73685702576,False
cv,sentinel1,treatment_0004,P01-08,0.00630957344480193,7727.736854717728,False
cv,sentinel1,treatment_0004,P01-08,0.00794328234724282,7727.736851812094,False
cv,sentinel1,treatment_0004,P01-08,0.01,7727.736848154129,False
cv,sentinel1,treatment_0004,P01-08,0.012589254117941675,7727.73684354904,False
cv,sentinel1,treatment_0004,P01-08,0.01584893192461114,7727.736837751603,False
cv,sentinel1,treatment_0004,P01-08,0.01995262314968881,7727.7368304531055,False
cv,sentinel1,treatment_0004,P01-08,0.025118864315095822,7727.736821264909,False
cv,sentinel1,treatment_0004,P01-08,0.03162277660168379,7727.736809697761,False
cv,sentinel1,treatment_0004,P01-08,0.039810717055349734,7727.7367951357555,False
cv,sentinel1,treatment_0004,P01-08,0.05011872336272725,7727.736776803545,False
cv,sentinel1,treatment_0004,P01-08,0.06309573444801936,7727.736753725087,False
cv,sentinel1,treatment_0004,P01-08,0.07943282347242822,7727.736724671703,False
cv,sentinel1,treatment_0004,P01-08,0.1,7727.736688096729,False
cv,sentinel1,treatment_0004,P01-08,0.12589254117941676,7727.736642053265,False
cv,sentinel1,treatment_0004,P01-08,0.15848931924611143,7727.736584090664,False
cv,sentinel1,treatment_0004,P01-08,0.19952623149688808,7727.736511124336,False
cv,sentinel1,treatment_0004,P01-08,0.25118864315095824,7727.736419271923,False
cv,sentinel1,treatment_0004,P01-08,0.31622776601683794,7727.736303647291,False
cv,sentinel1,treatment_0004,P01-08,0.3981071705534973,7727.736158101465,False
cv,sentinel1,treatment_0004,P01-08,0.5011872336272725,7727.73597489701,False
cv,sentinel1,treatment_0004,P01-08,0.6309573444801936,7727.735744298864,False
cv,sentinel1,treatment_0004,P01-08,0.7943282347242822,7727.735454060511,False
cv,sentinel1,treatment_0004,P01-08,1.0,7727.735088779058,False
cv,sentinel1,treatment_0004,P01-08,1.2589254117941688,7727.734629086489,False
cv,sentinel1,treatment_0004,P01-08,1.584893192461114,7727.734050636462,False
cv,sentinel1,treatment_0004,P01-08,1.9952623149688788,7727.733322836676,False
cv,sentinel1,treatment_0004,P01-08,2.5118864315095824,7727.732407265419,False
cv,sentinel1,treatment_0004,P01-08,3.1622776601683795,7727.731255697893,False
cv,sentinel1,treatment_0004,P01-08,3.9810717055349776,7727.729807652691,False
cv,sentinel1,treatment_0004,P01-08,5.011872336272725,7727.727987352361,False
cv,sentinel1,treatment_0004,P01-08,6.309573444801943,7727.725699974974,False
cv,sentinel1,treatment_0004,P01-08,7.943282347242821,7727.722827058345,False
cv,sentinel1,treatment_0004,P01-08,10.0,7727.719220908724,False
cv,sentinel1,treatment_0004,P01-08,12.589254117941687,7727.714697868215,False
cv,sentinel1,treatment_0004,P01-08,15.848931924611142,7727.709030321299,False
cv,sentinel1,treatment_0004,P01-08,19.95262314968883,7727.701937389558,False
cv,sentinel1,treatment_0004,P01-08,25.11886431509582,7727.6930744049505,False
cv,sentinel1,treatment_0004,P01-08,31.622776601683793,7727.682021514266,False
cv,sentinel1,treatment_0004,P01-08,39.81071705534978,7727.668272224427,False
cv,sentinel1,treatment_0004,P01-08,50.11872336272725,7727.651223463306,False
cv,sentinel1,treatment_0004,P01-08,63.09573444801943,7727.6301699712,False
cv,sentinel1,treatment_0004,P01-08,79.43282347242821,7727.604307794687,False
cv,sentinel1,treatment_0004,P01-08,100.0,7727.572754659944,False
cv,sentinel1,treatment_0004,P01-08,125.89254117941688,7727.534599486706,False
cv,sentinel1,treatment_0004,P01-08,158.48931924611142,7727.488999769499,False
cv,sentinel1,treatment_0004,P01-08,199.5262314968883,7727.435354469146,False
cv,sentinel1,treatment_0004,P01-08,251.18864315095823,7727.373591603957,False
cv,sentinel1,treatment_0004,P01-08,316.22776601683796,7727.304623260894,False
cv,sentinel1,treatment_0004,P01-08,398.1071705534977,7727.231033826426,False
cv,sentinel1,treatment_0004,P01-08,501.18723362727246,7727.15807411952,False
cv,sentinel1,treatment_0004,P01-08,630.9573444801943,7727.095023768982,False
cv,sentinel1,treatment_0004,P01-08,794.3282347242822,7727.056938636806,True
cv,sentinel1,treatment_0004,P01-08,1000.0,7727.066695111403,False
cv,sentinel1,treatment_0004,P01-08,1258.9254117941687,7727.157055195788,False
cv,sentinel1,treatment_0004,P01-08,1584.893192461114,7727.372201314576,False
cv,sentinel1,treatment_0004,P01-08,1995.262314968883,7727.767875226196,False
cv,sentinel1,treatment_0004,P01-08,2511.886431509582,7728.409036965597,False
cv,sentinel1,treatment_0004,P01-08,3162.2776601683795,7729.3640672385945,False
cv,sentinel1,treatment_0004,P01-08,3981.0717055349774,7730.69521579537,False
cv,sentinel1,treatment_0004,P01-08,5011.872336272725,7732.446316217504,False
cv,sentinel1,treatment_0004,P01-08,6309.573444801943,7734.630400505407,False
cv,sentinel1,treatment_0004,P01-08,7943.282347242822,7737.220954961462,False
cv,sentinel1,treatment_0004,P01-08,10000.0,7740.150272431578,False
cv,sentinel1,treatment_0004,P01-09,0.0001,8672.729344421994,False
cv,sentinel1,treatment_0004,P01-09,0.00012589254117941674,8672.729344385458,False
cv,sentinel1,treatment_0004,P01-09,0.00015848931924611142,8672.729344339465,False
cv,sentinel1,treatment_0004,P01-09,0.00019952623149688788,8672.729344281563,False
cv,sentinel1,treatment_0004,P01-09,0.00025118864315095795,8672.729344208667,False
cv,sentinel1,treatment_0004,P01-09,0.00031622776601683794,8672.729344116895,False
cv,sentinel1,treatment_0004,P01-09,0.00039810717055349735,8672.729344001364,False
cv,sentinel1,treatment_0004,P01-09,0.0005011872336272725,8672.729343855917,False
cv,sentinel1,treatment_0004,P01-09,0.000630957344480193,8672.72934367281,False
cv,sentinel1,treatment_0004,P01-09,0.0007943282347242813,8672.729343442295,False
cv,sentinel1,treatment_0004,P01-09,0.001,8672.729343152092,False
cv,sentinel1,treatment_0004,P01-09,0.0012589254117941675,8672.729342786746,False
cv,sentinel1,treatment_0004,P01-09,0.001584893192461114,8672.729342326806,False
cv,sentinel1,treatment_0004,P01-09,0.001995262314968879,8672.729341747776,False
cv,sentinel1,treatment_0004,P01-09,0.002511886431509582,8672.72934101882,False
cv,sentinel1,treatment_0004,P01-09,0.0031622776601683794,8672.72934010112,False
cv,sentinel1,treatment_0004,P01-09,0.003981071705534973,8672.729338945806,False
