treatment_site_id,sensor,band,band_label,band_description,number_of_controls,treatment_before_mean,treatment_after_mean,treatment_change_mean,mean_control_before_mean,mean_control_after_mean,mean_control_change_mean,mean_adjusted_effect,median_control_before_mean,median_control_after_mean,median_control_change_mean,median_adjusted_effect,treatment_before_valid_fraction,treatment_after_valid_fraction,mean_control_before_valid_fraction,mean_control_after_valid_fraction
treatment_0001,sentinel2,emb_059,Embedding dimension 59,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2993702590465545,-0.1465435624122619,0.1528266966342926,-0.316038578748703,-0.2574862837791443,0.0585522949695587,0.0942744016647338,-0.2825715541839599,-0.2650189995765686,0.0175525546073913,0.1352741420269012,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_060,Embedding dimension 60,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4798340201377868,-0.4283578097820282,0.0514762103557586,-0.4595782160758972,-0.3665708899497986,0.0930073261260986,-0.0415311157703399,-0.4271604418754577,-0.3653652667999267,0.061795175075531,-0.0103189647197723,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_061,Embedding dimension 61,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0851831510663032,0.0939836278557777,0.179166778922081,-0.0389236584305763,0.0339287966489791,0.0728524550795555,0.1063143238425254,-0.0205849800258874,0.0308086909353733,0.0513936728239059,0.127773106098175,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_062,Embedding dimension 62,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.209691435098648,0.2747056186199188,0.0650141835212707,0.1110468059778213,0.1744039952754974,0.063357189297676,0.0016569942235946,0.0983612090349197,0.1662912964820861,0.0679300874471664,-0.0029159039258956,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_063,Embedding dimension 63,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.12394630163908,-0.084022469818592,0.0399238318204879,-0.1443747729063034,-0.0438936352729797,0.1004811376333236,-0.0605573058128356,-0.148425281047821,-0.046755626797676,0.1016696542501449,-0.0617458224296569,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_064,Embedding dimension 64,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1153494566679,-0.0966487973928451,0.0187006592750549,-0.2116916924715042,-0.0995739847421646,0.1121177077293396,-0.0934170484542846,-0.2271330654621124,-0.0794235318899154,0.1477095335721969,-0.129008874297142,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_065,Embedding dimension 65,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2234219908714294,-0.0601255483925342,0.1632964462041854,-0.2051731646060943,-0.0926074758172035,0.1125656887888908,0.0507307574152946,-0.199846938252449,-0.1030825451016426,0.0967643931508064,0.066532053053379,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_066,Embedding dimension 66,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4254405796527862,0.3465582728385925,-0.0788823068141937,0.2978229820728302,0.3590341806411743,0.0612111985683441,-0.1400935053825378,0.2806577980518341,0.3582950830459595,0.0776372849941253,-0.1565195918083191,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_067,Embedding dimension 67,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1560035496950149,-0.1264934241771698,0.0295101255178451,-0.1158522367477417,-0.1632355898618698,-0.0473833531141281,0.0768934786319732,-0.1011971905827522,-0.1631986796855926,-0.0620014891028404,0.0915116146206855,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_068,Embedding dimension 68,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.7215426564216614,-0.4765157699584961,0.2450268864631652,-0.606090247631073,-0.6059765815734863,0.0001136660575866,0.2449132204055786,-0.6342604160308838,-0.6311662197113037,0.00309419631958,0.2419326901435852,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_069,Embedding dimension 69,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.14883953332901,0.1864494532346725,0.0376099199056625,0.2853361070156097,0.2763978838920593,-0.0089382231235504,0.0465481430292129,0.2509903311729431,0.2729966044425964,0.0220062732696533,0.0156036466360092,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_070,Embedding dimension 70,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4704693555831909,-0.5063234567642212,-0.0358541011810302,-0.4369363188743591,-0.5106616616249084,-0.0737253427505493,0.037871241569519,-0.428748071193695,-0.5141159296035767,-0.0853678584098815,0.0495137572288513,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_071,Embedding dimension 71,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.5046242475509644,0.452021449804306,-0.0526027977466583,0.5250080823898315,0.4874630868434906,-0.0375449955463409,-0.0150578022003173,0.5620891451835632,0.468507707118988,-0.0935814380645752,0.0409786403179168,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_072,Embedding dimension 72,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.8073967099189758,0.8649989366531372,0.0576022267341613,0.7833821177482605,0.8763467669487,0.0929646492004394,-0.035362422466278,0.7798019647598267,0.8760582208633423,0.0962562561035156,-0.0386540293693542,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_073,Embedding dimension 73,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3970445394515991,0.4885153472423553,0.0914708077907562,0.3064242303371429,0.4359429478645324,0.1295187175273895,-0.0380479097366333,0.324402391910553,0.4480623602867126,0.1236599683761596,-0.0321891605854034,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_074,Embedding dimension 74,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1713675856590271,0.3553211390972137,0.1839535534381866,0.1447432935237884,0.3060219585895538,0.1612786650657653,0.0226748883724212,0.1438104212284088,0.2818630933761596,0.1380526721477508,0.0459008812904357,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_075,Embedding dimension 75,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1786927729845047,0.1300258934497833,0.3087186813354492,-0.07217588275671,0.1270302385091781,0.1992061138153076,0.1095125675201416,-0.0903369933366775,0.1353723704814911,0.2257093638181686,0.0830093175172805,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_076,Embedding dimension 76,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0820001140236854,-0.063151903450489,0.0188482105731964,-0.1435248553752899,-0.0953086912631988,0.048216164112091,-0.0293679535388946,-0.1328100562095642,-0.1064647734165191,0.026345282793045,-0.0074970722198486,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_077,Embedding dimension 77,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0515029840171337,-0.1989572048187255,-0.2504601776599884,0.0290164891630411,-0.1456028372049331,-0.1746193319559097,-0.0758408457040786,-0.000687570311129,-0.14004448056221,-0.1393569111824035,-0.1111032664775848,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_078,Embedding dimension 78,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2073241621255874,0.0655170828104019,-0.1418070793151855,0.2350457906723022,0.1009743362665176,-0.1340714544057846,-0.0077356249094009,0.2298930883407592,0.0977896451950073,-0.1321034431457519,-0.0097036361694335,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_079,Embedding dimension 79,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.6127357482910156,0.6734060049057007,0.060670256614685,0.4768916666507721,0.6566280126571655,0.1797363460063934,-0.1190660893917083,0.4602096676826477,0.6946220397949219,0.2344123721122741,-0.1737421154975891,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_080,Embedding dimension 80,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,1.112742900848389,1.125314474105835,0.0125715732574462,1.1344592571258545,1.0845909118652344,-0.0498683452606201,0.0624399185180664,1.1427085399627686,1.0740938186645508,-0.0686147212982177,0.081186294555664,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_081,Embedding dimension 81,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2831445336341858,0.2023638486862182,-0.0807806849479675,0.2481154650449752,0.2504511773586273,0.002335712313652,-0.0831163972616195,0.2593617439270019,0.2173728942871093,-0.0419888496398925,-0.0387918353080749,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_082,Embedding dimension 82,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0767048671841621,-0.1750895380973816,-0.0983846709132194,-0.128373384475708,-0.1415222138166427,-0.0131488293409347,-0.0852358415722847,-0.0975285172462463,-0.1472136676311493,-0.0496851503849029,-0.0486995205283165,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_083,Embedding dimension 83,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3275670409202575,-0.4030619859695434,-0.0754949450492858,-0.1666896194219589,-0.2936429977416992,-0.1269533783197403,0.0514584332704544,-0.1565566211938858,-0.2720927000045776,-0.1155360788106918,0.0400411337614059,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_084,Embedding dimension 84,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.5511075854301453,-0.5026415586471558,0.0484660267829895,-0.571717381477356,-0.5150619745254517,0.0566554069519043,-0.0081893801689147,-0.5812378525733948,-0.5124878883361816,0.0687499642372131,-0.0202839374542236,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_085,Embedding dimension 85,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3648810684680938,-0.3092552125453949,0.0556258559226989,-0.4131792485713959,-0.3980125784873962,0.0151666700839996,0.0404591858386993,-0.4252846240997314,-0.3968690931797027,0.0284155309200286,0.0272103250026702,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_086,Embedding dimension 86,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4021869003772735,0.5424955487251282,0.1403086483478546,0.3537465035915375,0.5322033166885376,0.1784568130970001,-0.0381481647491455,0.3654830455780029,0.530035138130188,0.164552092552185,-0.0242434442043304,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_087,Embedding dimension 87,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.8680148124694824,0.9006961584091187,0.0326813459396362,0.6606153249740601,0.8762487173080444,0.2156333923339843,-0.1829520463943481,0.6872936487197876,0.8752189874649048,0.1879253387451172,-0.1552439928054809,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_088,Embedding dimension 88,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1188264712691307,-0.1420298814773559,-0.0232034102082252,-0.1197729259729385,-0.1033506765961647,0.0164222493767738,-0.039625659584999,-0.1036437302827835,-0.1127514392137527,-0.0091077089309692,-0.014095701277256,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_089,Embedding dimension 89,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2606458067893982,0.3425338864326477,0.0818880796432495,0.2278778553009033,0.3080573976039886,0.0801795423030853,0.0017085373401641,0.249940276145935,0.3167756795883178,0.0668354034423828,0.0150526762008667,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_090,Embedding dimension 90,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3723065555095672,-0.3861118257045746,-0.0138052701950073,-0.4611273407936096,-0.4767580032348633,-0.0156306624412536,0.0018253922462463,-0.4593391418457031,-0.4621202945709228,-0.0027811527252197,-0.0110241174697875,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_091,Embedding dimension 91,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0158033967018127,-0.0606762431561946,-0.0764796435832977,-0.0805723220109939,-0.0768186375498771,0.0037536844611167,-0.0802333280444145,-0.0714079514145851,-0.0726670324802398,-0.0012590810656547,-0.0752205625176429,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_092,Embedding dimension 92,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.13789102435112,0.0963147580623626,-0.0415762662887573,0.1591304391622543,0.1386293619871139,-0.0205010771751403,-0.0210751891136169,0.1401407122611999,0.1619124114513397,0.0217716991901397,-0.0633479654788971,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_093,Embedding dimension 93,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1167661473155021,0.0347821898758411,-0.0819839537143707,0.0842013582587242,0.0372071340680122,-0.0469942241907119,-0.0349897295236587,0.0845703855156898,0.0168306306004524,-0.0677397549152374,-0.0142441987991333,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_094,Embedding dimension 94,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.8667434453964233,-0.8242197632789612,0.0425236821174621,-0.7102130651473999,-0.7908405661582947,-0.0806275010108947,0.1231511831283569,-0.7144851684570312,-0.8084545135498047,-0.0939693450927734,0.1364930272102356,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_095,Embedding dimension 95,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2470960766077041,0.1824023723602295,-0.0646937042474746,0.2489480078220367,0.1857505887746811,-0.0631974190473556,-0.001496285200119,0.2161461412906646,0.1837344467639923,-0.0324116945266723,-0.0322820097208023,1.0,1.0,1.0,1.0
treatment_0001,sentinel2,emb_096,Embedding dimension 96,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1992923766374588,-0.3356654047966003,-0.1363730281591415,-0.2687042653560638,-0.3405979573726654,-0.0718936920166015,-0.0644793361425399,-0.2315075844526291,-0.3473662734031677,-0.1158586889505386,-0.0205143392086029,1.0,1.0,1.0,1.0
